Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
59ac90cb-3d5e-8e39-a51b-b1d89d265190,1928-09-04,,999-31-7763,S99957463,X20834797X,Mr.,Reid278,Kerluke267,,,M,white,nonhispanic,M,Boston  Massachusetts  US,837 Schaden Glen Apt 75,Peabody,Massachusetts,Essex County,25009,01940,42.552404027240954,-71.00342574949573,16494.91,956017.17,10036
b0cc2ac0-28bc-86c3-7fd8-80cf54649c08,2005-07-18,,999-14-5041,S99967786,,,Gerardo48,Ryan260,,,,white,nonhispanic,M,Haverhill  Massachusetts  US,1053 Effertz Vale Apt 3,Manchester-by-the-Sea,Massachusetts,Essex County,,00000,42.54086606241567,-70.72885453362062,14278.08,6926.14,27049
d61aaae5-c0e6-a61b-4887-8629339a2994,1969-12-07,,999-17-9000,S99975026,X59183154X,Mr.,Malik994,Goyette777,,,M,white,hispanic,M,Falmouth  Massachusetts  US,295 Johnston Corner Unit 39,Salem,Massachusetts,Essex County,25009,01907,42.48199721795977,-70.92841238284062,52993.01,19310.37,44039
31eca2ea-15ca-a255-c85e-14019646593f,1954-04-26,,999-17-9028,S99963387,X87870915X,Mrs.,Londa304,Kiehn525,,Schulist381,M,white,nonhispanic,F,Everett  Massachusetts  US,540 Batz Lock,Lynn,Massachusetts,Essex County,25009,01904,42.50414893038235,-70.9391846789666,789838.77,124326.10,52641
403b6ca4-7df8-b7ad-13d0-6c6b6927ece8,1992-12-03,,999-15-4910,S99919240,X79744486X,Mrs.,Milagros256,Johns824,,Grimes165,M,white,nonhispanic,F,Framingham  Massachusetts  US,178 Luettgen Stravenue,Chelmsford,Massachusetts,Middlesex County,,00000,42.56027194195158,-71.35234238822616,135761.08,97184.02,129841
535cc5fd-d6c7-b978-6381-73c3cc5b7fd5,1958-11-10,,999-70-7973,S99932680,X66732466X,Mr.,Monte325,McClure239,,,D,white,nonhispanic,M,Barre  Massachusetts  US,579 Gutkowski Glen Suite 35,Boston,Massachusetts,Suffolk County,25025,02109,42.32381443899809,-71.08928625219161,119022.30,161044.28,113708
d82f920e-4830-c8e1-a2d6-0de05579835e,1960-05-06,,999-10-6322,S99936734,X25526349X,Mrs.,Michell380,Kuhn96,,Altenwerth646,W,white,nonhispanic,F,Salem  Massachusetts  US,714 Torp Harbor,Scituate,Massachusetts,Plymouth County,25023,02066,42.21526592408853,-70.75242147967995,1356960.73,915898.68,93473
c59b251c-3bcb-d8a1-c0e7-31a43006114e,2020-10-29,,999-16-6282,,,,Neta452,Mante251,,,,white,hispanic,F,Marion  Massachusetts  US,353 Beier Rest Apt 69,Methuen,Massachusetts,Essex County,25009,01841,42.75687250248902,-71.13727242205835,4814.92,4263.89,181096
d61c2dba-fe80-51aa-8940-6d8edc6db3b2,1974-11-30,,999-30-8749,S99991946,X40016111X,Mr.,Jarred626,Kreiger457,,,M,black,nonhispanic,M,Andover  Massachusetts  US,796 Greenfelder Arcade Suite 34,West Springfield,Massachusetts,Hampden County,25013,01089,42.12429569438602,-72.65163985788264,76799.30,1838.30,85310
c1992cf5-76ae-acaf-f316-40d128a3965e,2012-03-13,,999-82-9595,,,,Yesenia104,Haag279,,,,other,nonhispanic,F,Boston  Massachusetts  US,340 Turcotte Well Unit 5,Needham,Massachusetts,Norfolk County,25021,02494,42.28704512069802,-71.23115431998782,27136.21,2689.95,167108
631c0197-75a7-c3a6-33a2-5dc0eb981f32,2006-01-14,,999-25-6316,S99993864,,,Boris111,Quitzon246,,,,white,nonhispanic,M,Franklin  Massachusetts  US,588 Leffler Lock,Quincy,Massachusetts,Norfolk County,25021,02186,42.240736284659306,-71.06502385112218,76699.05,686343.49,40335
5fde2a8d-ab6d-d171-d301-283a38b06cd9,1988-09-01,,999-21-7815,S99929435,X43564864X,Mrs.,Phillis443,Mosciski958,,Murray856,M,black,nonhispanic,F,Shirley  Massachusetts  US,116 Hettinger Wynd,Quincy,Massachusetts,Norfolk County,25021,02171,42.228475649627576,-70.9795266146494,177496.60,0.00,62753
cbd7345b-f07a-12af-cab4-d2a3d8c05212,1999-12-20,,999-41-2620,S99948648,X47173345X,Mr.,Cordell41,Gusikowski974,,,,white,hispanic,M,Hull  Massachusetts  US,662 McDermott Divide Suite 47,Boston,Massachusetts,Suffolk County,25025,02120,42.38945994212035,-70.94460105254376,4928.48,41849.85,5856
c2c580fb-aec2-0b13-7384-ee8bcdc631c8,1995-10-22,,999-34-8355,S99939146,X66023741X,Mr.,Bennett146,Schamberger479,,,,white,nonhispanic,M,Methuen  Massachusetts  US,354 Bradtke Key,Groton,Massachusetts,Middlesex County,25017,01450,42.569389265875046,-71.59288930126887,94602.41,711546.33,333013
ed794fab-b35f-3b00-6dcc-a25cce62d4de,2008-11-06,,999-48-4090,,,,Alphonse92,Shields502,,,,asian,nonhispanic,M,North Attleborough  Massachusetts  US,1008 Bartell Hollow,Bedford,Massachusetts,Middlesex County,25017,01730,42.47202577837351,-71.27752451703701,40141.59,8443.71,977207
3a1cc063-84f8-9279-7a24-03bfe016bd33,2000-07-07,,999-37-6254,S99947772,X31446490X,Ms.,Joleen561,Morissette863,,,,white,nonhispanic,F,Pembroke  Massachusetts  US,895 Haag Throughway,Boston,Massachusetts,Suffolk County,25025,02116,42.34740008532015,-71.01348492505343,25852.69,8569.42,83428
2edb7dfc-4cd8-20e3-1ccd-56676f7d729b,1967-09-17,,999-41-8011,S99944607,X43367397X,Mr.,Malcolm243,Rolfson709,,,M,other,nonhispanic,M,Norwood  Massachusetts  US,990 Zieme Common Suite 35,Boston,Massachusetts,Suffolk County,25025,02163,42.4025166148496,-71.02899700454385,195811.61,212011.91,117461
0cebab76-8a64-ad4e-79b2-42556a547fe3,2017-05-21,,999-78-9200,,,,Shirley182,Price929,,,,white,nonhispanic,M,Boston  Massachusetts  US,190 Erdman Estate,Lynnfield,Massachusetts,Essex County,25009,01940,42.58014180020144,-70.98980041553567,7849.38,5435.36,199278
3427f84c-8a58-28af-45c6-0e7b7131be1f,1986-12-12,,999-89-5256,S99991929,X1767369X,Mr.,Jeremiah751,Nikolaus26,,,M,white,nonhispanic,M,Fairhaven  Massachusetts  US,1090 Veum Ranch,Melrose,Massachusetts,Middlesex County,25017,02176,42.47586928701583,-71.02584844180413,47206.79,0.00,107493
fe4c527b-242b-19f7-5e29-97ac15ff7b35,1927-04-22,2021-02-21,999-86-3054,S99980102,X742144X,Ms.,Retha410,Emmerich580,,,S,white,nonhispanic,F,Williamsburg  Massachusetts  US,282 Pfannerstill Way,Medford,Massachusetts,Middlesex County,25017,02145,42.37800942663279,-71.1157525285525,77647.40,2035066.43,131662
c1b84d65-054b-cb8f-45e9-891483b311e7,1996-12-08,,999-62-1803,S99931894,X26899768X,Ms.,Arnetta705,Ernser583,,,,white,nonhispanic,F,Peabody  Massachusetts  US,661 Emmerich Junction Unit 5,Haverhill,Massachusetts,Essex County,25009,01835,42.747643582062445,-71.06972008922136,107326.43,178179.39,48123
b0d5be4f-2f66-aef3-44a4-ad70f4a3aec6,2002-04-08,,999-55-2134,S99982660,X69874174X,Mr.,Louie190,Okuneva707,,,,white,nonhispanic,M,Avon  Massachusetts  US,415 Pacocha Orchard,Dracut,Massachusetts,Middlesex County,,00000,42.69350476363073,-71.26817820292722,30216.26,0.00,175850
a63eacc9-e230-9c20-a211-099392bea088,1966-08-15,,999-75-6663,S99937774,X71861384X,Mr.,Tomas436,Larson43,,,D,asian,nonhispanic,M,Southbridge  Massachusetts  US,325 Luettgen Neck,Lynnfield,Massachusetts,Essex County,25009,01940,42.51821449084736,-71.04582724879053,10411.98,106310.84,22507
8ee47a40-e6d3-0fc2-0eeb-d95c08c46f5d,1972-12-05,,999-30-8445,S99968816,X22862623X,Mr.,Wallace647,Turner526,,,D,white,nonhispanic,M,Lawrence  Massachusetts  US,142 Prosacco Mall Apt 24,Rowley,Massachusetts,Essex County,25009,01969,42.69645277332335,-70.88702005716837,77544.83,8866.90,727546
bbc739bc-2d3a-1c68-9bec-6b569ea311de,1973-08-06,,999-88-3071,S99928244,X73297119X,Mr.,Norberto865,Beatty507,,,M,white,nonhispanic,M,Weymouth  Massachusetts  US,788 Kerluke Ferry Unit 22,Boston,Massachusetts,Suffolk County,25025,02132,42.33799530843769,-71.04680889174317,11466.07,1709282.23,11042
d8c281b3-e1fa-ab81-f2c8-bdfd7bd19cac,1961-01-03,,999-45-2816,S99919630,X37476474X,Mr.,Clinton763,Oberbrunner298,,,W,white,nonhispanic,M,Pittsfield  Massachusetts  US,728 Sanford Flat,Chicopee,Massachusetts,Hampden County,25013,01020,42.181018345817364,-72.51168550871255,118354.00,73446.85,62229
5835b5c2-d614-3c63-5eea-2271bdeb7ac0,2014-11-16,,999-75-9618,,,,Kasandra729,Champlin946,,,,white,nonhispanic,F,Brockton  Massachusetts  US,271 Kohler Boulevard Apt 54,Falmouth,Massachusetts,Barnstable County,25001,02540,41.55422308292726,-70.55405073427092,12167.19,7214.58,96180
125702fb-9556-3416-18a3-1b4481d6b3b7,2008-05-09,,999-98-1424,,,,Rodrigo242,Irizarry542,,,,white,hispanic,M,Mexico City  Mexico City  MX,881 Lemke Dam,Chicopee,Massachusetts,Hampden County,25013,01022,42.163753578518325,-72.60781364264297,19238.11,0.00,55382
4b6fd91a-69c5-dcbb-76b8-304ac91b63c3,2011-11-28,,999-30-1260,,,,Korey682,Ruecker817,,,,white,nonhispanic,M,Marlborough  Massachusetts  US,1035 Baumbach Mews Unit 71,Westminster,Massachusetts,Worcester County,,00000,42.506081617340016,-71.87787809865816,13416.05,9812.25,70572
4a043661-36f1-6a87-5a75-eb2b6fd077de,1927-04-22,1994-04-22,999-49-5636,S99953622,X10643388X,Mrs.,Shauna908,Herman763,,Beahan375,M,white,nonhispanic,F,Lawrence  Massachusetts  US,1064 Mertz Loaf Unit 23,Medford,Massachusetts,Middlesex County,25017,02155,42.418489675202004,-71.12278570548838,222105.37,855822.49,131662
d4e0f84f-8871-20ce-235b-0210b11d1536,1985-09-13,,999-95-1053,S99967210,X83303937X,Mrs.,Fanny438,Feil794,,Swift555,M,black,nonhispanic,F,Marshfield  Massachusetts  US,1000 Koss Forge Suite 94,Carver,Massachusetts,Plymouth County,,00000,41.85391261201892,-70.71574766940365,102413.73,297436.72,117551
1901672e-4f26-5fcc-fca9-cd3e2eb3e411,1949-01-03,,999-15-7801,S99923332,X36948268X,Mr.,Reid278,Flatley871,,,D,white,nonhispanic,M,Boston  Massachusetts  US,630 Jast Dam,Fairhaven,Massachusetts,Bristol County,,00000,41.63552211091588,-70.89942974533663,11210.26,267940.41,16438
985a44b5-7437-0c14-8d25-4015c3f44716,1988-03-29,,999-59-7919,S99923577,X9516198X,Mrs.,Angel97,Krajcik437,,Skiles927,M,white,nonhispanic,F,Arlington  Massachusetts  US,505 Hoppe Boulevard,Weymouth,Massachusetts,Norfolk County,25021,02191,42.184921259633036,-70.9029555997843,191946.68,624596.72,27466
51070c1d-5b70-0ccc-32b8-ba2a31464cc6,1999-04-01,,999-29-9803,S99960404,X68083399X,Mr.,Logan497,Gleason633,,,,white,nonhispanic,M,Boston  Massachusetts  US,634 Kassulke Ranch,Peabody,Massachusetts,Essex County,25009,01960,42.549974402879535,-70.93864397955295,25830.62,0.00,111540
2ea19565-e959-cc46-6e4c-5c3508b483cf,1981-03-18,,999-88-4944,S99986874,X89277805X,Mr.,Keith571,Osinski784,,,M,white,nonhispanic,M,Berkley  Massachusetts  US,264 Rolfson Station Suite 63,Sandwich,Massachusetts,Barnstable County,25001,02563,41.76120961830119,-70.53203614317823,34813.59,21420.31,70776
5d90db89-4df7-7211-d910-8131c1ae8054,1949-02-11,,999-92-6094,S99939227,X67997701X,Mrs.,Julianne852,Monahan736,,Abshire638,D,black,nonhispanic,F,Worcester  Massachusetts  US,141 Feil Well,Franklin,Massachusetts,Norfolk County,25021,02038,42.09102178274429,-71.44388260821876,234702.04,1168962.59,194881
9db027cd-1e49-f33e-1a6e-0c51601dfe9c,1978-01-20,,999-72-4529,S99933497,X64689985X,Mr.,Shon148,Carter549,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,122 Leffler Frontage road Apt 39,Agawam,Massachusetts,Hampden County,25013,01001,42.08368045708533,-72.59900130304447,39780.43,793.73,65148
ef6beb64-170a-2f16-e63c-85f3717a6f02,1942-12-16,1999-01-07,999-37-1377,S99995039,X45693780X,Mrs.,Latonya462,Williamson769,,Conn188,M,white,nonhispanic,F,Newton  Massachusetts  US,726 Gleichner Approach Apt 26,Chicopee,Massachusetts,Hampden County,25013,01020,42.12960384090461,-72.60109096163293,1229464.81,332736.79,74699
8f4b6b2d-abc6-4414-cd81-4fbe8fbcb763,1969-02-23,,999-19-2395,S99983459,X72315660X,Mrs.,Anitra287,Feest103,,Dibbert990,W,white,nonhispanic,F,Reading  Massachusetts  US,498 Shields Ranch,Somerville,Massachusetts,Middlesex County,25017,02140,42.386954021241785,-71.12273735070116,906714.70,1226275.83,42658
a40daead-01ec-166b-fdc8-c843c9a4733c,1963-01-14,,999-91-1265,S99950547,X43589758X,Mr.,Nolan344,Schinner682,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,732 DuBuque Gateway Suite 56,Douglas,Massachusetts,Worcester County,,00000,42.0632045458347,-71.73939687020086,177843.21,91842.91,132643
4b0255f1-1c97-a5b4-7253-1bf73936f1e9,2014-10-11,,999-52-4060,,,,Lucie638,Schmidt332,,,,white,nonhispanic,F,Agawam  Massachusetts  US,1000 Ernser Row,Ware,Massachusetts,Hampshire County,25015,01082,42.28052089546414,-72.30322235944891,3150.00,30837.05,2511
8fe72870-0473-43f6-4300-21c1c5e31d8b,1963-02-24,,999-34-4738,S99912813,X81516352X,Mr.,Gabriel934,Abeyta738,,,M,white,hispanic,M,San Salvador  El Salvador  SV,104 Medhurst Viaduct,Haverhill,Massachusetts,Essex County,25009,01830,42.76002033301955,-71.08006925829669,35903.69,239073.50,38840
a641f6e5-0424-9495-2648-7aa987a2b37a,2016-12-06,,999-67-8143,,,,Cedric746,Hahn503,,,,black,nonhispanic,M,Duxbury  Massachusetts  US,660 Roberts Branch Apt 64,Springfield,Massachusetts,Hampden County,25013,01151,42.11188936877814,-72.55697852006507,8907.34,13113.49,34197
569eb261-af39-9d6b-1a60-b3d2b6543726,1975-06-25,,999-91-7727,S99994456,X74594613X,Mr.,Laverne101,Bahringer146,,,D,white,nonhispanic,M,Winthrop  Massachusetts  US,240 Connelly Extension Unit 30,Mansfield,Massachusetts,Bristol County,,00000,42.02927351977119,-71.2469428884676,65570.72,770101.32,190560
3cb89f70-01fa-bc3c-559c-9ae4f22d040e,1942-12-16,,999-25-8951,S99942951,X52270935X,Ms.,Shantay950,Monahan736,,,S,white,nonhispanic,F,Northbridge  Massachusetts  US,716 Crona Light,Chicopee,Massachusetts,Hampden County,25013,01022,42.1687375858347,-72.5310834991169,1527413.29,298829.40,74699
5fca0970-92d6-03a0-61d8-e8b70836a93f,2004-12-16,,999-25-9257,S99922582,,Mr.,Morton637,Hauck852,,,,white,hispanic,M,Norwood  Massachusetts  US,464 Kerluke Throughway,Worcester,Massachusetts,Worcester County,25027,01608,42.37732473499531,-71.79844650871225,26305.58,1057.40,47498
c07a1513-9d1d-581f-79fc-441c867f3762,1991-01-20,,999-64-9785,S99933839,X44769838X,Mrs.,Alfreda3,Feest103,,Carter549,M,white,nonhispanic,F,Merrimac  Massachusetts  US,769 Wintheiser Orchard,Boston,Massachusetts,Suffolk County,25025,02151,42.31145796219568,-71.07996444750314,41716.02,1376909.99,131905
90b660ec-b8b0-1d73-47a6-25125017ba8b,1979-05-25,,999-65-9286,S99963270,X3877340X,Mr.,Andy346,McLaughlin530,,,M,white,nonhispanic,M,Bridgewater  Massachusetts  US,572 Bechtelar Bridge Suite 6,Worcester,Massachusetts,Worcester County,25027,01610,42.267561039391396,-71.84020299088203,51273.43,1789.34,46360
f3b6df43-f7cb-2cac-280b-42ffb33f26ea,2013-07-21,,999-28-8489,,,,Reginald96,Turner526,,,,white,nonhispanic,M,Springfield  Massachusetts  US,525 Fadel Parade,Framingham,Massachusetts,Middlesex County,25017,01701,42.32702068885716,-71.40574766306253,1400.00,16181.01,9616
fdc9d3f7-8573-6c4e-f646-6cf19cdd7275,2002-08-12,,999-47-9385,S99910791,X28457626X,Ms.,Jaymie769,Bauch723,,,,white,nonhispanic,F,Waltham  Massachusetts  US,1079 Schmeler Pathway,Brookline,Massachusetts,Norfolk County,25021,02446,42.35865358997288,-71.17883138937361,66596.55,464350.66,77597
3bcfdf05-4970-1755-94f9-c60760a1c9f8,1979-06-21,,999-56-5163,S99991330,X66053043X,Mr.,Leo278,Littel644,,,M,white,nonhispanic,M,Pembroke  Massachusetts  US,321 Simonis Throughway,New Bedford,Massachusetts,Bristol County,25005,02743,41.6217059501167,-70.97148533644898,7906.65,324895.31,2102
6a0dd913-961d-0fd0-a414-494d8269916a,2023-03-15,,999-62-6094,,,,Rocky100,Kozey370,,,,asian,nonhispanic,M,Worcester  Massachusetts  US,103 Lakin Estate Unit 56,Lowell,Massachusetts,Middlesex County,25017,01850,42.618584013154205,-71.28623698173607,100.00,520.18,16553
f4be7f9e-8338-f082-978f-40fb94e895f2,2007-05-15,,999-92-1273,S99923928,,,Tory770,Harvey63,,,,black,nonhispanic,M,Framingham  Massachusetts  US,253 Doyle Gateway Suite 38,Whitman,Massachusetts,Plymouth County,,00000,42.03074502903351,-70.8976139986447,27982.47,4259.76,171846
3afe24ba-660a-161f-12fa-96f8119c4f14,1977-11-24,2006-03-02,999-48-7943,S99918950,X8126280X,Mr.,Fredric73,Lowe577,,,M,white,nonhispanic,M,Pepperell  Massachusetts  US,1003 Harber Knoll Unit 93,Chelmsford,Massachusetts,Middlesex County,,00000,42.59994932043344,-71.39174551170125,8200.00,93068.32,16303
906405b0-ebb5-1f6d-6ca8-6e4350eba081,1981-04-18,,999-37-2220,S99973184,X66928282X,Mrs.,Robbie31,Brekke496,,Schimmel440,M,other,hispanic,F,Worcester  Massachusetts  US,642 Funk Parade,Winthrop,Massachusetts,Suffolk County,25025,02152,42.3211168630681,-70.97626352967596,205186.02,1458821.80,93543
4734593c-e093-8cce-067b-279754bed4cb,2006-06-03,,999-70-5475,S99912315,,,Odette203,Jerde200,,,,white,nonhispanic,F,Worcester  Massachusetts  US,602 Fay Junction,Stoughton,Massachusetts,Norfolk County,,00000,42.12612721162546,-71.13245549661302,22172.41,8606.00,32551
fda65c01-925b-ae7f-4b7e-a3d8b5ea7206,2005-10-17,,999-93-1515,S99927429,,,Dan465,Abernathy524,,,,white,nonhispanic,M,Amesbury  Massachusetts  US,992 Quitzon Heights,Methuen,Massachusetts,Essex County,25009,01841,42.76311255936206,-71.17184728135103,38717.69,7205.66,64421
91822f55-1c94-08a0-0ee5-4a17af3d710a,1981-02-05,,999-25-4568,S99918893,X23373657X,Mrs.,Somer38,Powlowski563,,Leannon79,M,asian,nonhispanic,F,Boston  Massachusetts  US,1050 Nader Pathway,Marblehead,Massachusetts,Essex County,25009,01945,42.50253943876826,-70.86401992630047,19523.97,1172807.10,3468
40b1cda9-8399-2676-9245-efbb8cb550dc,1962-11-12,,999-23-1874,S99929234,X39350092X,Mr.,Damian46,Powlowski563,,,M,white,nonhispanic,M,Wakefield  Massachusetts  US,1074 Stracke Grove,Boston,Massachusetts,Suffolk County,25025,02136,42.323010232511564,-71.10498001053189,148340.27,51761.53,174127
8f8e19f4-8081-41ab-b2a4-25d2cc4a1ada,1971-05-24,2018-08-18,999-95-6741,S99939023,X30556260X,Mrs.,Yer774,Hettinger594,,Cummings51,M,white,nonhispanic,F,Whitinsville  Massachusetts  US,298 Homenick Road Unit 71,Cambridge,Massachusetts,Middlesex County,25017,02141,42.38706435845023,-71.20718797731278,261785.31,1412224.50,141784
65451c81-8e57-65fc-de45-62e7578683d2,1988-02-22,,999-75-8524,S99918654,X29838704X,Mr.,Marty115,Murphy561,,,S,black,nonhispanic,M,Cambridge  Massachusetts  US,625 Konopelski Meadow,Woburn,Massachusetts,Middlesex County,25017,01801,42.44615096607247,-71.17548774908566,63436.96,693807.67,26983
64bef587-5e3f-d54c-2b72-c9dd1025275e,2014-05-14,,999-39-6681,,,,Gonzalo160,Greenfelder433,,,,white,nonhispanic,M,Fall River  Massachusetts  US,407 Stroman Dam,Waltham,Massachusetts,Middlesex County,25017,02472,42.322441766161376,-71.16526862410188,20929.89,3758.80,289519
144228ec-e448-f91d-fffc-d1e6d3dfb940,1971-05-06,,999-31-1828,S99984150,X9939395X,Mrs.,Linette249,Bechtelar572,MD,Ruecker817,M,white,nonhispanic,F,Townsend  Massachusetts  US,251 Wyman Gardens Unit 71,Westwood,Massachusetts,Norfolk County,,00000,42.17172105007655,-71.20837394430825,500732.46,131438.92,116130
a1e0b660-81ee-74a2-78f2-54660476e281,1977-11-24,,999-79-7016,S99945938,X80824895X,Mr.,Dominique369,Bins636,,,D,white,nonhispanic,M,Milford  Massachusetts  US,736 Doyle Trail,Chelmsford,Massachusetts,Middlesex County,,00000,42.562430338502175,-71.35703441892893,12652.52,229494.44,16303
5a7b9933-40f4-6a7e-03a6-7b50018fafd6,1963-07-07,2014-06-11,999-18-8386,S99966248,X37850428X,Mr.,Doug189,Lowe577,,,M,white,nonhispanic,M,Westwood  Massachusetts  US,166 King Walk Unit 44,Quincy,Massachusetts,Norfolk County,25021,02169,42.23804324864151,-71.00036368204175,231917.96,171783.52,84033
60287e46-87fb-4058-62ce-cf3e8aeaddb6,1961-07-08,,999-84-6320,S99955204,X1893375X,Mr.,Federico589,O'Connell601,,,S,white,nonhispanic,M,Leominster  Massachusetts  US,463 Waters Orchard Unit 21,Springfield,Massachusetts,Hampden County,25013,01119,42.132710633893645,-72.56996257080431,149844.82,32266.44,48581
61ec9cba-be6f-d17c-6fdc-a1a5f433d175,1958-07-21,,999-65-9964,S99943243,X52937282X,Mr.,Lane844,Kovacek682,,,D,white,nonhispanic,M,Boston  Massachusetts  US,717 Feeney Pathway,Charlton,Massachusetts,Worcester County,,00000,42.15849495413412,-72.0092078245706,425082.08,572870.98,77737
6dcc76e7-0889-0705-7004-09f3fc370464,1995-02-13,,999-30-4818,S99966331,X57782464X,Mrs.,Jennefer743,Klocko335,,Herman763,M,white,nonhispanic,F,Hudson  Massachusetts  US,488 Gleichner Frontage road Apt 17,Boston,Massachusetts,Suffolk County,25025,02109,42.30373408092337,-71.11934358789345,159012.76,488750.37,130867
62b6de33-f979-0e50-52d4-d13632e2d4a8,1963-07-07,,999-87-4738,S99995019,X38501370X,Mr.,Man114,Brown30,,,M,white,nonhispanic,M,Walpole  Massachusetts  US,448 Lindgren Annex Suite 60,Quincy,Massachusetts,Norfolk County,25021,02170,42.28138493305058,-71.02142535568683,81805.15,43592.93,84033
5a3c635d-3f05-0086-6ec6-7542008a67d4,1982-06-10,,999-14-1638,S99980893,X59720701X,Ms.,Leanne251,Schowalter414,,,S,white,nonhispanic,F,Brookline  Massachusetts  US,390 Durgan Grove Apt 17,Quincy,Massachusetts,Norfolk County,25021,02170,42.25428726753052,-71.0160832733455,14959.84,1720279.74,15288
1061a3d6-bd63-2380-0add-5ee564180fa8,1991-04-30,,999-17-9576,S99957282,X12878321X,Ms.,Denna536,Roob72,,,S,white,nonhispanic,F,Taunton  Massachusetts  US,398 Hessel Dale Apt 49,North Attleborough,Massachusetts,Bristol County,,00000,41.94780493338151,-71.35773724159206,129509.63,896485.45,30893
06fa1373-a2e0-9c3a-48dc-ec7069bc898b,1944-11-12,2006-03-22,999-31-6352,S99977491,X10156543X,Mr.,Lowell343,Barton704,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,959 Pouros Annex,Fall River,Massachusetts,Bristol County,25005,02747,41.719109193402446,-71.22058429874879,458005.32,948742.97,3183
75670659-4adc-3a65-84ad-11c2a3fc3032,1970-07-20,,999-78-6676,S99925525,X27885290X,Mrs.,Florance664,Considine820,,Koss676,M,white,nonhispanic,F,Newton  Massachusetts  US,596 Morissette Boulevard,Walpole,Massachusetts,Norfolk County,25021,02081,42.10640430334681,-71.22655253796209,498585.40,517757.21,94333
482895a4-5789-d0ef-f390-21315ada68a2,1971-05-24,,999-77-2201,S99980153,X14136145X,Ms.,Marcene673,Witting912,,,S,white,nonhispanic,F,Winchester  Massachusetts  US,1038 Ward Road Unit 89,Cambridge,Massachusetts,Middlesex County,25017,02141,42.32861715736067,-71.04158621761384,284605.71,985918.56,141784
83826585-fd99-2c79-c213-e5910abb0eeb,1987-09-11,,999-69-1294,S99958383,X84808262X,Mr.,Demarcus108,Jacobson885,,,S,white,nonhispanic,M,Boston  Massachusetts  US,813 Moore Bridge Apt 10,Duxbury,Massachusetts,Plymouth County,25023,02332,42.00800877226037,-70.70309439086793,31110.59,296.84,35302
2aff4127-69a0-b659-5cc8-f4823535a5ec,1993-04-01,,999-21-7959,S99918741,X54086628X,Mr.,Arlie183,Cassin499,,,M,white,nonhispanic,M,West Boylston  Massachusetts  US,367 Jacobi Station,Brockton,Massachusetts,Plymouth County,25023,02351,42.10627246672487,-71.0117113187363,33111.24,5654.90,26596
b42f5e6b-0ac1-412b-5ef6-9f700da6d9cd,2016-05-14,,999-84-2316,,,,Bradley693,Dare640,,,,white,nonhispanic,M,Medford  Massachusetts  US,190 Toy Avenue,Mansfield,Massachusetts,Bristol County,,00000,42.06168252511804,-71.22096800413418,11806.94,0.00,114208
113ecc14-91c0-7298-4f81-c5865260626e,1952-01-11,,999-91-2462,S99931583,X11218018X,Ms.,Kum811,Mraz590,,,S,white,nonhispanic,F,Wrentham  Massachusetts  US,858 Lang Estate Suite 36,Lowell,Massachusetts,Middlesex County,25017,01852,42.66948896333549,-71.34154134759416,23191.84,1279980.85,21689
67833113-c446-60b5-5adb-dd38f74c733f,1977-11-14,,999-28-5706,S99987529,X41418508X,Ms.,Jann271,Swift555,,,S,white,nonhispanic,F,Billerica  Massachusetts  US,913 Cormier Road,Wakefield,Massachusetts,Middlesex County,25017,01880,42.5286016136491,-70.99619143060052,41062.46,281648.61,56274
86801e48-c0b4-29a4-dfa3-765baac979e3,1969-08-24,,999-70-1102,S99956600,X1140263X,Mr.,Gavin481,Dickinson688,,,M,white,nonhispanic,M,Paris  Ile-de-France  FR,154 Kozey Parade,Woburn,Massachusetts,Middlesex County,25017,01890,42.509183935622076,-71.15190093449372,86413.01,0.00,116476
a0691c2f-e9db-4d87-1d93-b8370b99416c,1972-11-13,,999-80-3217,S99918890,X81968709X,Mrs.,Virgil85,Blick895,,Homenick806,M,white,nonhispanic,F,Hingham  Massachusetts  US,768 Fritsch Passage,Attleboro,Massachusetts,Bristol County,25005,02703,41.9304892391651,-71.30750118126514,583482.99,540328.56,43770
d5345965-c649-e1c8-b332-09e6e76887e2,1970-12-31,,999-41-7571,S99997792,X67716727X,Mr.,Kareem959,Welch179,,,M,white,nonhispanic,M,Amherst  Massachusetts  US,724 Wintheiser Parade Unit 98,Webster,Massachusetts,Worcester County,25027,01570,42.09703878704544,-71.83126340440951,76649.33,33990.61,630731
e923e0fa-02ed-33af-f2fc-0fe2b50c0db6,2002-11-19,,999-41-1915,S99953765,X51955289X,Ms.,Cecila397,Bartoletti50,,,,black,nonhispanic,F,Marlborough  Massachusetts  US,782 Wilderman Rapid,Boston,Massachusetts,Suffolk County,25025,02128,42.37356680084743,-71.035850417403,32328.69,41517.59,100745
